lepton pT,lepton eta,lepton phi,missing energy magnitude,missing energy phi,jet 1 pt,jet 1 eta,jet 1 phi,jet 1 b-tag,jet 2 pt,jet 2 eta,jet 2 phi,jet 2 b-tag,jet 3 pt,jet 3 eta,jet 3 phi,jet 3 b-tag,jet 4 pt,jet 4 eta,jet 4 phi,jet 4 b-tag,m_jj,m_jjj,m_lv,m_jlv,m_bb,m_wbb,m_wwbb,class
7.655270695686340332e-01,2.245917797088623047e+00,2.279097139835357666e-01,8.275629878044128418e-01,8.493760228157043457e-01,7.765543460845947266e-01,-1.772765964269638062e-01,1.686570644378662109e+00,2.173076152801513672e+00,1.085414052009582520e+00,9.150941967964172363e-01,-6.593437790870666504e-01,1.107436060905456543e+00,1.053201198577880859e+00,-5.587198138236999512e-01,6.234280467033386230e-01,0.000000000000000000e+00,1.147908091545104980e+00,-9.723654389381408691e-01,1.437615633010864258e+00,0.000000000000000000e+00,8.803835511207580566e-01,8.907258510589599609e-01,9.967916011810302734e-01,9.947478175163269043e-01,1.403766274452209473e+00,1.079715847969055176e+00,1.181912779808044434e+00,0.000000000000000000e+00
1.145087838172912598e+00,2.804488241672515869e-01,-1.584927558898925781e+00,9.089292883872985840e-01,-5.455907583236694336e-01,1.083530187606811523e+00,-5.159352421760559082e-01,-4.966619610786437988e-01,2.173076152801513672e+00,1.500769615173339844e+00,5.760848522186279297e-01,1.004696249961853027e+00,0.000000000000000000e+00,7.240867614746093750e-01,-1.187701582908630371e+00,1.308230757713317871e-01,1.274112224578857422e+00,1.141822934150695801e+00,9.939302206039428711e-01,1.325523495674133301e+00,0.000000000000000000e+00,7.112784385681152344e-01,1.399762988090515137e+00,1.139196872711181641e+00,1.007206678390502930e+00,7.393412590026855469e-01,1.289489030838012695e+00,1.094659090042114258e+00,0.000000000000000000e+00
6.972646117210388184e-01,1.927916705608367920e-01,8.166175484657287598e-01,1.198768973350524902e+00,-5.251504778861999512e-01,9.221183061599731445e-01,1.531860351562500000e+00,-1.342641472816467285e+00,0.000000000000000000e+00,1.082770109176635742e+00,2.341613173484802246e-01,1.273788690567016602e+00,1.107436060905456543e+00,4.873492121696472168e-01,-1.417084336280822754e+00,8.597452640533447266e-01,0.000000000000000000e+00,1.070991516113281250e+00,-1.671936869621276855e+00,-3.176738321781158447e-01,0.000000000000000000e+00,7.188341021537780762e-01,8.090678453445434570e-01,1.184253931045532227e+00,9.633188843727111816e-01,9.289308786392211914e-01,8.913641571998596191e-01,8.496526479721069336e-01,1.000000000000000000e+00
1.942275404930114746e+00,4.460235536098480225e-01,2.384520769119262695e-01,4.970813691616058350e-01,-1.152757048606872559e+00,2.363008260726928711e+00,1.730896592140197754e+00,1.354499816894531250e+00,0.000000000000000000e+00,2.109135389328002930e+00,5.479150414466857910e-01,-4.279769659042358398e-01,1.107436060905456543e+00,1.652245521545410156e+00,-2.201072871685028076e-01,-8.722437620162963867e-01,2.548224449157714844e+00,3.972404599189758301e-01,1.328725218772888184e+00,8.372008800506591797e-01,0.000000000000000000e+00,6.764022111892700195e-01,2.659928798675537109e+00,1.292941093444824219e+00,1.039803624153137207e+00,1.128128051757812500e+00,2.106639862060546875e+00,1.690813660621643066e+00,1.000000000000000000e+00
7.957235574722290039e-01,1.509110182523727417e-01,-1.340788722038269043e+00,1.509023308753967285e+00,-6.599784493446350098e-01,1.062643766403198242e+00,1.395969837903976440e-01,1.167120933532714844e+00,2.173076152801513672e+00,7.740547060966491699e-01,-1.033481240272521973e+00,-1.589793443679809570e+00,2.214872121810913086e+00,9.246463775634765625e-01,1.981784462928771973e+00,1.763113737106323242e-01,0.000000000000000000e+00,1.061985373497009277e+00,2.743709683418273926e-01,-4.869219660758972168e-01,0.000000000000000000e+00,1.312914133071899414e+00,1.610689401626586914e+00,9.877899885177612305e-01,1.106467843055725098e+00,1.179420590400695801e+00,1.359838843345642090e+00,1.170617341995239258e+00,0.000000000000000000e+00
1.107753992080688477e+00,-1.298354387283325195e+00,1.717157483100891113e+00,1.305597186088562012e+00,6.586372256278991699e-01,9.497836232185363770e-01,7.523203641176223755e-02,-8.808468580245971680e-01,2.173076152801513672e+00,1.415155291557312012e+00,-1.919373989105224609e+00,-2.698504328727722168e-01,0.000000000000000000e+00,9.948949217796325684e-01,2.041860818862915039e+00,1.536522388458251953e+00,0.000000000000000000e+00,1.258171558380126953e+00,-1.076468348503112793e+00,1.126864910125732422e+00,3.101961374282836914e+00,9.316813349723815918e-01,1.468125820159912109e+00,1.358478665351867676e+00,6.892133951187133789e-01,1.412283420562744141e+00,1.330350995063781738e+00,1.484251499176025391e+00,1.000000000000000000e+00
6.074071526527404785e-01,1.888957917690277100e-01,3.411014378070831299e-01,9.189742803573608398e-01,-1.681028008460998535e+00,1.192359566688537598e+00,-7.248737215995788574e-01,-1.138631343841552734e+00,2.173076152801513672e+00,9.712195992469787598e-01,-2.112677335739135742e+00,-9.145654439926147461e-01,0.000000000000000000e+00,1.784137129783630371e+00,-9.085197746753692627e-02,7.981696128845214844e-01,0.000000000000000000e+00,1.559996366500854492e+00,-7.458375096321105957e-01,5.075830817222595215e-01,0.000000000000000000e+00,8.902494311332702637e-01,7.302034497261047363e-01,1.002774238586425781e+00,1.019066095352172852e+00,9.017755985260009766e-01,1.031757235527038574e+00,8.923889398574829102e-01,1.000000000000000000e+00
2.777712106704711914e+00,-5.946625396609306335e-02,7.688995003700256348e-01,4.671922028064727783e-01,-9.886084794998168945e-01,5.576131343841552734e-01,-6.139680147171020508e-01,-1.581577301025390625e+00,0.000000000000000000e+00,7.328842282295227051e-01,-1.276324629783630371e+00,-3.453072905540466309e-01,2.214872121810913086e+00,9.481796622276306152e-01,2.040686160326004028e-01,-8.639227151870727539e-01,2.548224449157714844e+00,6.121689677238464355e-01,-4.252005219459533691e-01,-7.549473047256469727e-01,0.000000000000000000e+00,8.617326617240905762e-01,1.047881364822387695e+00,1.578070998191833496e+00,1.143434643745422363e+00,8.499615788459777832e-01,9.734358191490173340e-01,8.759294748306274414e-01,1.000000000000000000e+00
5.118764042854309082e-01,1.504727602005004883e+00,4.936882853507995605e-01,1.279573559761047363e+00,-1.416834235191345215e+00,1.006671667098999023e+00,5.871809124946594238e-01,-8.587041497230529785e-02,2.173076152801513672e+00,1.223404288291931152e+00,-2.330694049596786499e-01,-1.481046795845031738e+00,0.000000000000000000e+00,8.375381231307983398e-01,8.239479660987854004e-01,1.007859587669372559e+00,2.548224449157714844e+00,9.806874394416809082e-01,-8.174602985382080078e-01,1.431511640548706055e+00,0.000000000000000000e+00,8.892927169799804688e-01,1.032065033912658691e+00,1.108626604080200195e+00,1.153516530990600586e+00,9.702683687210083008e-01,1.057512283325195312e+00,1.055815935134887695e+00,1.000000000000000000e+00
1.026864051818847656e+00,2.122710347175598145e-01,-3.980765044689178467e-01,9.189776778221130371e-01,1.207185164093971252e-01,1.111378788948059082e+00,-1.634894967079162598e+00,-1.079313278198242188e+00,0.000000000000000000e+00,1.411126375198364258e+00,7.674455046653747559e-01,6.213088631629943848e-01,2.214872121810913086e+00,1.564434885978698730e+00,9.459213018417358398e-01,1.168178081512451172e+00,2.548224449157714844e+00,2.398777484893798828e+00,-7.150230407714843750e-01,-1.572332739830017090e+00,0.000000000000000000e+00,1.317726254463195801e+00,3.109418153762817383e+00,9.980800747871398926e-01,1.154182434082031250e+00,7.728094458580017090e-01,2.348637104034423828e+00,1.787521004676818848e+00,0.000000000000000000e+00
6.112504005432128906e-01,4.869302213191986084e-01,1.607715040445327759e-01,1.891085267066955566e+00,-6.515091061592102051e-01,1.573262453079223633e+00,-2.422127962112426758e+00,1.020765781402587891e+00,0.000000000000000000e+00,8.011239767074584961e-01,-1.208328485488891602e+00,-4.840147495269775391e-01,0.000000000000000000e+00,1.426747679710388184e+00,-2.537865042686462402e-01,-5.210935473442077637e-01,1.274112224578857422e+00,2.229852914810180664e+00,-1.461868453770875931e-02,1.361592769622802734e+00,3.101961374282836914e+00,2.782175779342651367e+00,2.576216936111450195e+00,9.945231080055236816e-01,1.230749130249023438e+00,1.364151239395141602e+00,1.952966213226318359e+00,2.000314474105834961e+00,0.000000000000000000e+00
8.024948239326477051e-01,-1.349974870681762695e+00,-2.571422755718231201e-01,7.853456735610961914e-01,6.773186922073364258e-01,7.952422499656677246e-01,-7.842875123023986816e-01,-8.026799559593200684e-01,2.173076152801513672e+00,7.968432307243347168e-01,-4.574567079544067383e-01,1.723755598068237305e+00,2.214872121810913086e+00,3.988360464572906494e-01,6.206980347633361816e-02,1.293548345565795898e+00,0.000000000000000000e+00,6.696130633354187012e-01,-1.269683361053466797e+00,4.704039990901947021e-01,0.000000000000000000e+00,6.340284347534179688e-01,8.071644902229309082e-01,9.885650277137756348e-01,1.034009695053100586e+00,9.108537435531616211e-01,8.700290322303771973e-01,7.203900814056396484e-01,0.000000000000000000e+00
5.325564742088317871e-01,6.174420714378356934e-01,-1.410146355628967285e+00,1.038256049156188965e+00,6.035806536674499512e-01,9.844111204147338867e-01,1.337775230407714844e+00,-4.196037948131561279e-01,0.000000000000000000e+00,1.353840351104736328e+00,2.982719838619232178e-01,1.378096699714660645e+00,2.214872121810913086e+00,7.881885766983032227e-01,1.138893961906433105e+00,-1.022577047348022461e+00,0.000000000000000000e+00,3.977272808551788330e-01,2.462197780609130859e+00,1.219535350799560547e+00,0.000000000000000000e+00,8.228619098663330078e-01,5.997385978698730469e-01,9.995673894882202148e-01,7.733312845230102539e-01,8.090428709983825684e-01,9.400902390480041504e-01,8.053444027900695801e-01,1.000000000000000000e+00
4.760066568851470947e-01,-1.479512691497802734e+00,5.064501166343688965e-01,1.761516213417053223e+00,1.445746183395385742e+00,9.647156000137329102e-01,-1.426185369491577148e-01,3.527435958385467529e-01,0.000000000000000000e+00,8.011239767074584961e-01,-6.585310101509094238e-01,-6.931883692741394043e-01,2.214872121810913086e+00,1.199318170547485352e+00,-8.955118060111999512e-01,-1.282747864723205566e+00,2.548224449157714844e+00,5.189440250396728516e-01,6.025033593177795410e-01,-4.170030653476715088e-01,0.000000000000000000e+00,8.434467315673828125e-01,9.385865330696105957e-01,9.873195886611938477e-01,8.149189352989196777e-01,5.516390800476074219e-01,8.170644640922546387e-01,8.780587911605834961e-01,0.000000000000000000e+00
4.251301288604736328e-01,-1.597850322723388672e-01,-1.341898322105407715e+00,1.585086226463317871e+00,2.257838547229766846e-01,2.488693475723266602e+00,6.753113269805908203e-01,1.610621213912963867e+00,0.000000000000000000e+00,1.546850323677062988e+00,4.022089540958404541e-01,-4.557184278964996338e-01,1.107436060905456543e+00,2.865262031555175781e+00,8.731014132499694824e-01,-5.678008124232292175e-02,0.000000000000000000e+00,5.345220565795898438e-01,1.130513191223144531e+00,-1.110646009445190430e+00,0.000000000000000000e+00,1.143179655075073242e+00,9.955240488052368164e-01,1.123183488845825195e+00,6.154386401176452637e-01,9.259285926818847656e-01,8.082871437072753906e-01,8.070845603942871094e-01,0.000000000000000000e+00
8.806397318840026855e-01,4.207003712654113770e-01,2.926936931908130646e-02,6.843361854553222656e-01,1.615033984184265137e+00,1.138311266899108887e+00,4.554803371429443359e-01,-1.564391732215881348e+00,0.000000000000000000e+00,1.225166916847229004e+00,-4.885407090187072754e-01,1.386069357395172119e-01,2.214872121810913086e+00,6.582287549972534180e-01,1.185052245855331421e-01,-1.004270792007446289e+00,2.548224449157714844e+00,7.311950922012329102e-01,3.859692811965942383e-01,1.203997731208801270e+00,0.000000000000000000e+00,8.388090729713439941e-01,6.625696420669555664e-01,1.064752459526062012e+00,8.949846029281616211e-01,8.739012479782104492e-01,9.292992353439331055e-01,7.967431545257568359e-01,1.000000000000000000e+00
1.116538405418395996e+00,-1.695247143507003784e-01,1.652238726615905762e+00,1.014688968658447266e+00,-1.197973370552062988e+00,8.912466168403625488e-01,-1.222959399223327637e+00,9.708721041679382324e-01,0.000000000000000000e+00,8.849756717681884766e-01,-6.225901842117309570e-01,-1.225825071334838867e+00,0.000000000000000000e+00,1.371953964233398438e+00,-8.181406259536743164e-01,1.763113737106323242e-01,2.548224449157714844e+00,5.890453457832336426e-01,-4.485195577144622803e-01,-7.965657114982604980e-01,0.000000000000000000e+00,1.174024939537048340e+00,9.569739699363708496e-01,9.917842149734497070e-01,1.212926745414733887e+00,3.472155034542083740e-01,8.579174280166625977e-01,8.714753985404968262e-01,1.000000000000000000e+00
4.774707257747650146e-01,1.559269905090332031e+00,1.503535866737365723e+00,1.134010329842567444e-01,9.281313419342041016e-01,7.022609710693359375e-01,1.008028626441955566e+00,-3.525243699550628662e-01,1.086538076400756836e+00,8.538775444030761719e-01,5.834269151091575623e-02,-1.867923070676624775e-03,0.000000000000000000e+00,6.819376945495605469e-01,-8.836785554885864258e-01,1.534303426742553711e+00,0.000000000000000000e+00,5.574023723602294922e-01,8.265327811241149902e-01,-1.684424996376037598e+00,1.550980687141418457e+00,7.098621726036071777e-01,6.504486799240112305e-01,9.872877597808837891e-01,8.364914655685424805e-01,6.171405911445617676e-01,5.669678449630737305e-01,5.603907108306884766e-01,1.000000000000000000e+00
5.902042984962463379e-01,8.404808640480041504e-01,-1.048376679420471191e+00,8.386610746383666992e-01,9.893761873245239258e-01,1.631707668304443359e+00,1.917059779167175293e+00,3.397776931524276733e-02,0.000000000000000000e+00,2.100574016571044922e+00,3.546116650104522705e-01,1.651072978973388672e+00,1.107436060905456543e+00,8.810921907424926758e-01,1.847067594528198242e+00,1.689629316329956055e+00,0.000000000000000000e+00,3.060114622116088867e+00,6.541384458541870117e-01,-1.459130644798278809e+00,3.101961374282836914e+00,9.448975324630737305e-01,1.112626791000366211e+00,9.881463050842285156e-01,8.468704223632812500e-01,9.019809961318969727e-01,9.539597034454345703e-01,8.221166729927062988e-01,1.000000000000000000e+00
5.977076888084411621e-01,-5.912532210350036621e-01,1.567899823188781738e+00,1.809241294860839844e+00,-5.691795945167541504e-01,1.177702307701110840e+00,3.425940871238708496e-01,-1.573261737823486328e+00,2.173076152801513672e+00,1.439580559730529785e+00,5.391726493835449219e-01,4.986914992332458496e-01,0.000000000000000000e+00,1.004027128219604492e+00,1.269969820976257324e+00,5.097072720527648926e-01,0.000000000000000000e+00,3.875041902065277100e-01,-2.536389827728271484e-01,-1.261582016944885254e+00,3.101961374282836914e+00,7.976167201995849609e-01,7.981711626052856445e-01,1.351232171058654785e+00,1.300087571144104004e+00,3.092888891696929932e-01,9.957049489021301270e-01,1.089358329772949219e+00,0.000000000000000000e+00
2.284136533737182617e+00,-5.620341897010803223e-01,1.075737833976745605e+00,2.971238791942596436e-01,-1.630466938018798828e+00,1.660380840301513672e+00,-2.222101449966430664e+00,-3.458718955516815186e-01,0.000000000000000000e+00,8.789322972297668457e-01,7.451038956642150879e-01,-1.993870586156845093e-01,2.214872121810913086e+00,6.631461381912231445e-01,1.113407015800476074e+00,-1.078050613403320312e+00,0.000000000000000000e+00,1.674154400825500488e+00,9.531398117542266846e-02,-1.667222738265991211e+00,1.550980687141418457e+00,9.495214223861694336e-01,7.818762660026550293e-01,9.805055260658264160e-01,7.946937680244445801e-01,1.122020602226257324e+00,9.217681288719177246e-01,7.983309030532836914e-01,1.000000000000000000e+00
6.579176783561706543e-01,-1.382115840911865234e+00,-1.155464887619018555e+00,7.543673515319824219e-01,2.746704220771789551e-01,7.518204450607299805e-01,2.100252151489257812e+00,1.128869056701660156e+00,0.000000000000000000e+00,1.484654068946838379e+00,2.895296216011047363e-01,-4.878985583782196045e-01,2.214872121810913086e+00,1.246911525726318359e+00,2.131710946559906006e-01,7.377035021781921387e-01,2.548224449157714844e+00,1.049084782600402832e+00,-2.711282670497894287e-01,-1.438044071197509766e+00,0.000000000000000000e+00,8.400121331214904785e-01,1.134642720222473145e+00,9.865274429321289062e-01,1.062446832656860352e+00,1.292395472526550293e+00,1.018030524253845215e+00,8.797970414161682129e-01,1.000000000000000000e+00
6.760355830192565918e-01,-2.122331857681274414e+00,-1.458419203758239746e+00,1.871689319610595703e+00,-5.196126103401184082e-01,1.034611940383911133e+00,-9.862944483757019043e-01,7.446869611740112305e-01,2.173076152801513672e+00,5.547308325767517090e-01,-6.527028083801269531e-01,3.805127441883087158e-01,2.214872121810913086e+00,4.968327879905700684e-01,-6.178859472274780273e-01,-1.596728086471557617e+00,0.000000000000000000e+00,4.812159538269042969e-01,1.536295097321271896e-02,-1.194437623023986816e+00,0.000000000000000000e+00,4.503113925457000732e-01,6.534427404403686523e-01,1.167552709579467773e+00,1.069608569145202637e+00,4.032414853572845459e-01,1.061768531799316406e+00,8.421718478202819824e-01,1.000000000000000000e+00
